nom,date,cumulative_confirmed_cases,nom_clean,new_cases,rt_proxy,cumulative_confirmed_deaths,day_idx,rolling_3d_new_cases,anomaly_score
Bunia,2026-06-05,138.0,Bunia,15.0,0.8923076923076924,14.0,18,17.666666666666668,17.74245276645346
Bunia,2026-06-06,142.0,Bunia,4.0,1.087719298245614,14.0,19,15.0,16.963413889377954
Bunia,2026-06-07,152.0,Bunia,10.0,1.2857142857142858,15.0,20,9.666666666666666,17.660887721660973
Bunia,2026-06-08,163.0,Bunia,11.0,1.4821428571428572,15.0,21,8.333333333333334,17.38987175248461
Bunia,2026-06-09,173.0,Bunia,10.0,1.4426229508196722,15.0,22,10.333333333333334,17.708841749778472
Bunia,2026-06-10,185.0,Bunia,12.0,1.4426229508196722,17.0,23,11.0,17.73754091231575
Bunia,2026-06-11,191.0,Bunia,6.0,0.7906976744186046,17.0,24,9.333333333333334,17.310779380152727
Bunia,2026-06-13,212.0,Bunia,21.0,1.2758620689655171,20.0,25,13.0,17.729491955373717
Bunia,2026-06-14,215.0,Bunia,3.0,1.1774193548387095,20.0,26,10.0,16.08115160627276
Bunia,2026-06-15,215.0,Bunia,0.0,0.875,20.0,27,8.0,15.691036421502353
Bunia,2026-06-16,226.0,Bunia,11.0,0.7590361445783133,,28,4.666666666666667,13.049111906433792
Bunia,2026-06-17,247.0,Bunia,21.0,0.8409090909090909,41.0,29,10.666666666666666,17.65244140007084
Bunia,2026-06-18,253.0,Bunia,6.0,0.7727272727272727,42.0,30,12.666666666666666,17.470093697817948
Bunia,2026-06-19,259.0,Bunia,6.0,1.0,42.0,31,11.0,17.40557399670876
Bunia,2026-06-20,275.0,Bunia,16.0,0.8513513513513513,44.0,32,9.333333333333334,17.729698301320056
Bunia,2026-06-21,285.0,Bunia,10.0,0.958904109589041,45.0,33,10.666666666666666,17.720170652084967
Bunia,2026-06-22,296.0,Bunia,11.0,1.2857142857142858,48.0,34,12.333333333333334,17.74019939440471
Bunia,2026-06-23,304.0,Bunia,8.0,1.238095238095238,54.0,35,9.666666666666666,17.589808189554056
Bunia,2026-06-24,314.0,Bunia,10.0,0.9054054054054054,60.0,36,9.666666666666666,17.660887721660973
Bunia,2026-06-25,323.0,Bunia,9.0,1.0294117647058822,64.0,37,9.0,17.50606350410544
Bunia,2026-06-29,358.0,Bunia,35.0,1.4558823529411764,82.0,38,18.0,17.720804572055233
Bunia,2026-06-30,387.0,Bunia,29.0,1.7777777777777777,94.0,39,24.333333333333332,17.7424533927149
Bunia,2026-07-01,416.0,Bunia,29.0,1.8714285714285717,103.0,40,31.0,17.742453437134387
Bunia,2026-07-02,426.0,Bunia,10.0,1.6049382716049383,106.0,41,22.666666666666668,17.74245335425097
Bunia,2026-07-03,431.0,Bunia,5.0,1.6282051282051282,112.0,42,14.666666666666666,17.254997816477747
Bunia,2026-07-04,438.0,Bunia,7.0,1.8507462686567164,118.0,43,7.333333333333333,16.210724610625757
Bunia,2026-07-05,452.0,Bunia,14.0,1.8428571428571427,121.0,44,8.666666666666666,17.654723784939474
Bunia,2026-07-06,472.0,Bunia,20.0,1.1515151515151516,134.0,45,13.666666666666666,17.740007648247655
Bunia,2026-07-07,483.0,Bunia,11.0,0.8571428571428571,137.0,46,15.0,17.740836126421225
Bunia,2026-07-08,487.0,Bunia,4.0,0.5419847328244275,141.0,47,11.666666666666666,16.75963839813841
Bunia,2026-07-09,495.0,Bunia,8.0,0.5307692307692308,149.0,48,7.666666666666667,16.65760500513094
Bunia,2026-07-10,503.0,Bunia,8.0,0.5669291338582677,156.0,49,6.666666666666667,15.204444265286966
Bunia,2026-07-11,507.0,Bunia,4.0,0.5564516129032258,160.0,50,6.666666666666667,14.848228124485914
Bunia,2026-07-13,534.0,Bunia,27.0,0.6356589147286822,172.0,51,13.0,17.520854179971966
Bunia,2026-07-15,570.0,Bunia,36.0,0.8596491228070176,191.0,52,22.333333333333332,17.736613379560286
Bunia,2026-07-17,606.0,Bunia,36.0,1.28125,197.0,53,33.0,17.742453437134387
Bunia,2026-07-18,621.0,Bunia,15.0,1.887323943661972,202.0,54,29.0,17.742453437134387
Bunia,2026-07-19,639.0,Bunia,18.0,2.0869565217391304,211.0,55,23.0,17.742453437134323
Bunia,2026-07-20,657.0,Bunia,18.0,2.138888888888889,219.0,56,17.0,17.742452974845314
Bunia,2026-07-22,696.0,Bunia,39.0,2.739130434782609,175.0,57,25.0,17.741993566874818
Bunia,2026-07-23,713.0,Bunia,17.0,2.182926829268293,185.0,58,24.666666666666668,17.742453437134383
Bunia,2026-07-25,762.0,Bunia,49.0,1.959183673469388,215.0,59,35.0,17.742453437134387
Bunia,2026-07-26,773.0,Bunia,11.0,1.3577235772357723,220.0,60,25.666666666666668,17.742453437132863
Bunia,2026-07-27,801.0,Bunia,28.0,1.3432835820895523,232.0,61,29.333333333333332,17.74245343713438
Bunia,2026-07-30,880.0,Bunia,79.0,1.6736111111111112,257.0,62,39.333333333333336,17.742453437134387
Bunia,2026-07-31,896.0,Bunia,16.0,1.551948051948052,259.0,63,41.0,17.742453437134387
Bunia,2026-08-01,905.0,Bunia,9.0,1.1058201058201058,262.0,64,34.666666666666664,17.742453437134387
Bunia,2026-08-02,914.0,Bunia,9.0,1.1229050279329609,270.0,65,11.333333333333334,17.71517194430472
Bunia,2026-08-03,925.0,Bunia,11.0,0.8489583333333334,277.0,66,9.666666666666666,17.681279534987002
Bunia,2026-08-04,950.0,Bunia,25.0,1.059880239520958,289.0,67,15.0,17.735077529807864
Butembo,2026-05-18,1.0,Butembo,0.0,,,0,0.0,0.0003885944084025539
Butembo,2026-05-19,1.0,Butembo,0.0,,,1,0.0,0.0003885944084025539
Butembo,2026-05-20,1.0,Butembo,0.0,,,2,0.0,0.0003885944084025539
Butembo,2026-05-21,2.0,Butembo,1.0,,0.0,3,0.3333333333333333,-1.4251931756567302
Butembo,2026-05-22,2.0,Butembo,0.0,,0.0,4,0.3333333333333333,-0.8730765821747752
Butembo,2026-05-23,1.0,Butembo,0.0,,0.0,5,0.3333333333333333,-0.8730765821747752
Butembo,2026-05-24,3.0,Butembo,2.0,,0.0,6,0.6666666666666666,-1.2757418637367692
Butembo,2026-05-25,3.0,Butembo,0.0,,,7,0.6666666666666666,-1.3769433595928646
Butembo,2026-05-26,3.0,Butembo,0.0,,0.0,8,0.6666666666666666,-1.3769433595928646
Butembo,2026-05-27,5.0,Butembo,2.0,,0.0,9,0.6666666666666666,-1.2757418637367692
Butembo,2026-05-28,5.0,Butembo,0.0,4.0,2.0,10,0.6666666666666666,-1.3769433595928646
Butembo,2026-05-29,5.0,Butembo,0.0,4.0,2.0,11,0.6666666666666666,-1.3769433595928646
Butembo,2026-05-30,5.0,Butembo,0.0,4.0,2.0,12,0.0,0.0003885944084025539
Butembo,2026-06-01,2.0,Butembo,0.0,0.6666666666666666,2.0,13,0.0,0.0003885944084025539
Butembo,2026-06-02,2.0,Butembo,0.0,0.6666666666666666,2.0,14,0.0,0.0003885944084025539
Butembo,2026-06-03,2.0,Butembo,0.0,0.6666666666666666,2.0,15,0.0,0.0003885944084025539
Butembo,2026-06-04,4.0,Butembo,2.0,0.4,2.0,16,0.6666666666666666,-1.2757418637367692
Butembo,2026-06-05,4.0,Butembo,0.0,0.5,2.0,17,0.6666666666666666,-1.3769433595928646
Butembo,2026-06-06,4.0,Butembo,0.0,0.5,2.0,18,0.6666666666666666,-1.3769433595928646
Butembo,2026-06-07,4.0,Butembo,0.0,0.5,2.0,19,0.0,0.0003885944084025539
Butembo,2026-06-08,6.0,Butembo,2.0,2.0,4.0,20,0.6666666666666666,-1.2757418637367692
Butembo,2026-06-09,6.0,Butembo,0.0,2.0,4.0,21,0.6666666666666666,-1.3769433595928646
Butembo,2026-06-10,9.0,Butembo,3.0,3.5,5.0,22,1.6666666666666667,-0.5672165263403741
Butembo,2026-06-11,7.0,Butembo,0.0,2.5,5.0,23,1.0,-1.5436957073615716
Butembo,2026-06-13,18.0,Butembo,11.0,8.0,7.0,24,4.666666666666667,13.049111906433792
Butembo,2026-06-14,19.0,Butembo,1.0,8.5,7.0,25,4.0,3.8954638495074043
Butembo,2026-06-15,19.0,Butembo,0.0,8.5,7.0,26,4.0,4.746380806986442
Butembo,2026-06-16,24.0,Butembo,5.0,5.0,,27,2.0,3.3100072635585924
Butembo,2026-06-17,25.0,Butembo,1.0,5.25,11.0,28,2.0,-1.760004808930578
Butembo,2026-06-18,25.0,Butembo,0.0,2.571428571428572,11.0,29,2.0,-0.6101078696110918
Butembo,2026-06-19,25.0,Butembo,0.0,3.6,11.0,30,0.3333333333333333,-0.8730765821747752
Butembo,2026-06-20,27.0,Butembo,2.0,0.5625,13.0,31,0.6666666666666666,-1.2757418637367692
Butembo,2026-06-21,28.0,Butembo,1.0,0.5294117647058824,13.0,32,1.0,-2.4141408616472937
Butembo,2026-06-22,28.0,Butembo,0.0,0.5294117647058824,13.0,33,1.0,-1.5436957073615716
Butembo,2026-06-23,29.0,Butembo,1.0,0.25,13.0,34,0.6666666666666666,-2.094588153870461
Butembo,2026-06-24,31.0,Butembo,2.0,0.2857142857142857,13.0,35,1.0,-1.780933853258734
Butembo,2026-06-25,33.0,Butembo,2.0,0.4444444444444444,14.0,36,1.6666666666666667,-1.9119242024307646
Butembo,2026-06-29,34.0,Butembo,1.0,0.5,14.0,37,1.6666666666666667,-2.192902003606882
Butembo,2026-06-30,34.0,Butembo,0.0,0.7777777777777778,15.0,38,1.0,-1.5436957073615716
Butembo,2026-07-01,34.0,Butembo,0.0,0.6666666666666666,15.0,39,0.3333333333333333,-0.8730765821747752
Butembo,2026-07-02,38.0,Butembo,4.0,1.1111111111111112,16.0,40,1.3333333333333333,1.8035082870597936
Butembo,2026-07-03,40.0,Butembo,2.0,2.2,18.0,41,2.0,-1.6146398312245296
Butembo,2026-07-04,40.0,Butembo,0.0,1.5,18.0,42,2.0,-0.6101078696110918
Butembo,2026-07-05,40.0,Butembo,0.0,0.875,18.0,43,0.6666666666666666,-1.3769433595928646
Butembo,2026-07-06,41.0,Butembo,1.0,0.7777777777777778,20.0,44,0.3333333333333333,-1.4251931756567302
Butembo,2026-07-07,42.0,Butembo,1.0,1.1428571428571428,20.0,45,0.6666666666666666,-2.094588153870461
Butembo,2026-07-08,42.0,Butembo,0.0,1.3333333333333333,20.0,46,0.6666666666666666,-1.3769433595928646
Butembo,2026-07-09,43.0,Butembo,1.0,0.5,20.0,47,0.6666666666666666,-2.094588153870461
Butembo,2026-07-10,43.0,Butembo,0.0,0.2727272727272727,20.0,48,0.3333333333333333,-0.8730765821747752
Butembo,2026-07-11,44.0,Butembo,1.0,0.4444444444444444,21.0,49,0.6666666666666666,-2.094588153870461
Butembo,2026-07-13,46.0,Butembo,2.0,0.8571428571428571,22.0,50,1.0,-1.780933853258734
Butembo,2026-07-15,52.0,Butembo,6.0,1.5714285714285714,26.0,51,3.0,5.090179781983085
Butembo,2026-07-17,55.0,Butembo,3.0,1.625,27.0,52,3.6666666666666665,3.1610413631213774
Butembo,2026-07-18,57.0,Butembo,2.0,1.875,29.0,53,3.6666666666666665,2.567991661375739
Butembo,2026-07-19,58.0,Butembo,1.0,3.0,30.0,54,2.0,-1.760004808930578
Butembo,2026-07-20,61.0,Butembo,3.0,6.0,31.0,55,2.0,-0.47169610694086117
Butembo,2026-07-22,62.0,Butembo,1.0,4.5,39.0,56,1.6666666666666667,-2.192902003606882
Butembo,2026-07-23,63.0,Butembo,1.0,2.833333333333333,41.0,57,1.6666666666666667,-2.192902003606882
Butembo,2026-07-25,70.0,Butembo,7.0,1.6363636363636365,48.0,58,3.0,6.6712194565547165
Butembo,2026-07-26,73.0,Butembo,3.0,1.3846153846153846,49.0,59,3.6666666666666665,3.1610413631213774
Butembo,2026-07-27,75.0,Butembo,2.0,1.2,61.0,60,4.0,3.8850121746368114
Butembo,2026-07-30,82.0,Butembo,7.0,1.6,64.0,61,4.0,7.833270102801228
Butembo,2026-07-31,83.0,Butembo,1.0,1.2222222222222223,65.0,62,3.3333333333333335,1.4407306020171653
Butembo,2026-08-01,88.0,Butembo,5.0,1.4444444444444444,67.0,63,4.333333333333333,7.167511209055611
Butembo,2026-08-02,87.0,Butembo,0.0,1.4705882352941178,69.0,64,2.0,-0.6101078696110918
Butembo,2026-08-03,89.0,Butembo,2.0,1.1111111111111112,69.0,65,2.3333333333333335,-1.1203074341526396
Butembo,2026-08-04,92.0,Butembo,3.0,1.1111111111111112,69.0,66,1.6666666666666667,-0.5672165263403741
Damas,2026-05-26,0.0,Damas,0.0,,,0,0.0,0.0003885944084025539
Damas,2026-05-27,0.0,Damas,0.0,,,1,0.0,0.0003885944084025539
Damas,2026-05-28,1.0,Damas,1.0,,0.0,2,0.3333333333333333,-1.4251931756567302
Damas,2026-05-29,1.0,Damas,0.0,,0.0,3,0.3333333333333333,-0.8730765821747752
Damas,2026-05-30,1.0,Damas,0.0,,0.0,4,0.3333333333333333,-0.8730765821747752
Damas,2026-06-01,1.0,Damas,0.0,,0.0,5,0.0,0.0003885944084025539
Damas,2026-06-02,2.0,Damas,1.0,,0.0,6,0.3333333333333333,-1.4251931756567302
Damas,2026-06-03,3.0,Damas,1.0,,0.0,7,0.6666666666666666,-2.094588153870461
Damas,2026-06-04,3.0,Damas,0.0,,0.0,8,0.6666666666666666,-1.3769433595928646
Damas,2026-06-05,3.0,Damas,0.0,2.0,0.0,9,0.3333333333333333,-0.8730765821747752
Damas,2026-06-06,3.0,Damas,0.0,2.0,0.0,10,0.0,0.0003885944084025539
Damas,2026-06-07,3.0,Damas,0.0,2.0,0.0,11,0.0,0.0003885944084025539
Damas,2026-06-08,3.0,Damas,0.0,2.0,0.0,12,0.0,0.0003885944084025539
Damas,2026-06-09,3.0,Damas,0.0,0.5,0.0,13,0.0,0.0003885944084025539
Damas,2026-06-10,3.0,Damas,0.0,0.0,0.0,14,0.0,0.0003885944084025539
Damas,2026-06-11,3.0,Damas,0.0,0.0,0.0,15,0.0,0.0003885944084025539
Damas,2026-06-13,4.0,Damas,1.0,0.5,0.0,16,0.3333333333333333,-1.4251931756567302
Damas,2026-06-14,4.0,Damas,0.0,0.5,0.0,17,0.3333333333333333,-0.8730765821747752
Damas,2026-06-15,4.0,Damas,0.0,0.5,0.0,18,0.3333333333333333,-0.8730765821747752
Damas,2026-06-16,4.0,Damas,0.0,0.5,,19,0.0,0.0003885944084025539
Damas,2026-06-17,4.0,Damas,0.0,1.0,0.0,20,0.0,0.0003885944084025539
Damas,2026-06-18,4.0,Damas,0.0,,0.0,21,0.0,0.0003885944084025539
Damas,2026-06-19,4.0,Damas,0.0,,0.0,22,0.0,0.0003885944084025539
Damas,2026-06-20,4.0,Damas,0.0,0.0,0.0,23,0.0,0.0003885944084025539
Damas,2026-06-21,4.0,Damas,0.0,0.0,0.0,24,0.0,0.0003885944084025539
Damas,2026-06-22,4.0,Damas,0.0,0.0,0.0,25,0.0,0.0003885944084025539
Damas,2026-06-23,4.0,Damas,0.0,0.0,0.0,26,0.0,0.0003885944084025539
Damas,2026-06-24,4.0,Damas,0.0,0.0,0.0,27,0.0,0.0003885944084025539
Damas,2026-06-25,4.0,Damas,0.0,0.0,0.0,28,0.0,0.0003885944084025539
Damas,2026-06-29,5.0,Damas,1.0,1.0,0.0,29,0.3333333333333333,-1.4251931756567302
Damas,2026-06-30,5.0,Damas,0.0,,0.0,30,0.3333333333333333,-0.8730765821747752
Damas,2026-07-01,5.0,Damas,0.0,,0.0,31,0.3333333333333333,-0.8730765821747752
Damas,2026-07-02,5.0,Damas,0.0,,0.0,32,0.0,0.0003885944084025539
Damas,2026-07-03,5.0,Damas,0.0,,0.0,33,0.0,0.0003885944084025539
Damas,2026-07-04,5.0,Damas,0.0,,0.0,34,0.0,0.0003885944084025539
Damas,2026-07-05,5.0,Damas,0.0,,0.0,35,0.0,0.0003885944084025539
Damas,2026-07-06,5.0,Damas,0.0,0.0,0.0,36,0.0,0.0003885944084025539
Damas,2026-07-07,5.0,Damas,0.0,0.0,0.0,37,0.0,0.0003885944084025539
Damas,2026-07-08,5.0,Damas,0.0,0.0,0.0,38,0.0,0.0003885944084025539
Damas,2026-07-09,5.0,Damas,0.0,0.0,0.0,39,0.0,0.0003885944084025539
Damas,2026-07-10,5.0,Damas,0.0,0.0,0.0,40,0.0,0.0003885944084025539
Damas,2026-07-11,5.0,Damas,0.0,0.0,0.0,41,0.0,0.0003885944084025539
Damas,2026-07-13,5.0,Damas,0.0,0.0,0.0,42,0.0,0.0003885944084025539
Damas,2026-07-15,7.0,Damas,2.0,,0.0,43,0.6666666666666666,-1.2757418637367692
Damas,2026-07-17,7.0,Damas,0.0,,0.0,44,0.6666666666666666,-1.3769433595928646
Damas,2026-07-18,7.0,Damas,0.0,,0.0,45,0.6666666666666666,-1.3769433595928646
Damas,2026-07-19,7.0,Damas,0.0,,0.0,46,0.0,0.0003885944084025539
Damas,2026-07-20,7.0,Damas,0.0,,0.0,47,0.0,0.0003885944084025539
Damas,2026-07-22,13.0,Damas,6.0,,8.0,48,2.0,5.447876137664155
Damas,2026-07-23,14.0,Damas,1.0,,8.0,49,2.3333333333333335,-1.167969904544215
Damas,2026-07-25,16.0,Damas,2.0,4.5,8.0,50,3.0,0.39211345072134307
Damas,2026-07-26,16.0,Damas,0.0,4.5,8.0,51,1.0,-1.5436957073615716
Damas,2026-07-27,16.0,Damas,0.0,4.5,8.0,52,0.6666666666666666,-1.3769433595928646
Damas,2026-07-30,17.0,Damas,1.0,5.0,8.0,53,0.3333333333333333,-1.4251931756567302
Damas,2026-07-31,17.0,Damas,0.0,5.0,8.0,54,0.3333333333333333,-0.8730765821747752
Damas,2026-08-01,18.0,Damas,1.0,0.625,8.0,55,0.6666666666666666,-2.094588153870461
Damas,2026-08-02,18.0,Damas,0.0,0.4444444444444444,8.0,56,0.3333333333333333,-0.8730765821747752
Damas,2026-08-03,18.0,Damas,0.0,0.2222222222222222,8.0,57,0.3333333333333333,-0.8730765821747752
Damas,2026-08-04,18.0,Damas,0.0,0.2222222222222222,8.0,58,0.0,0.0003885944084025539
Drodro,2026-06-17,1.0,Drodro,0.0,,1.0,0,0.0,0.0003885944084025539
Drodro,2026-06-18,1.0,Drodro,0.0,,1.0,1,0.0,0.0003885944084025539
Drodro,2026-06-19,1.0,Drodro,0.0,,1.0,2,0.0,0.0003885944084025539
Drodro,2026-06-20,1.0,Drodro,0.0,,1.0,3,0.0,0.0003885944084025539
Drodro,2026-06-21,1.0,Drodro,0.0,,1.0,4,0.0,0.0003885944084025539
Drodro,2026-06-22,1.0,Drodro,0.0,,1.0,5,0.0,0.0003885944084025539
Drodro,2026-06-23,1.0,Drodro,0.0,,1.0,6,0.0,0.0003885944084025539
Drodro,2026-06-24,1.0,Drodro,0.0,,,7,0.0,0.0003885944084025539
Drodro,2026-06-25,1.0,Drodro,0.0,,1.0,8,0.0,0.0003885944084025539
Drodro,2026-06-29,3.0,Drodro,2.0,,3.0,9,0.6666666666666666,-1.2757418637367692
Drodro,2026-06-30,3.0,Drodro,0.0,,3.0,10,0.6666666666666666,-1.3769433595928646
Drodro,2026-07-01,3.0,Drodro,0.0,,3.0,11,0.6666666666666666,-1.3769433595928646
Drodro,2026-07-02,3.0,Drodro,0.0,,3.0,12,0.0,0.0003885944084025539
Drodro,2026-07-03,3.0,Drodro,0.0,,3.0,13,0.0,0.0003885944084025539
Drodro,2026-07-04,3.0,Drodro,0.0,,3.0,14,0.0,0.0003885944084025539
Drodro,2026-07-05,3.0,Drodro,0.0,,3.0,15,0.0,0.0003885944084025539
Drodro,2026-07-06,3.0,Drodro,0.0,0.0,3.0,16,0.0,0.0003885944084025539
Drodro,2026-07-07,3.0,Drodro,0.0,0.0,3.0,17,0.0,0.0003885944084025539
Drodro,2026-07-08,3.0,Drodro,0.0,0.0,3.0,18,0.0,0.0003885944084025539
Drodro,2026-07-09,3.0,Drodro,0.0,0.0,3.0,19,0.0,0.0003885944084025539
Drodro,2026-07-10,4.0,Drodro,1.0,0.5,3.0,20,0.3333333333333333,-1.4251931756567302
Drodro,2026-07-11,4.0,Drodro,0.0,0.5,3.0,21,0.3333333333333333,-0.8730765821747752
Drodro,2026-07-13,5.0,Drodro,1.0,1.0,3.0,22,0.6666666666666666,-2.094588153870461
Drodro,2026-07-15,5.0,Drodro,0.0,,3.0,23,0.3333333333333333,-0.8730765821747752
Drodro,2026-07-17,5.0,Drodro,0.0,,3.0,24,0.3333333333333333,-0.8730765821747752
Drodro,2026-07-18,5.0,Drodro,0.0,,3.0,25,0.0,0.0003885944084025539
Drodro,2026-07-19,5.0,Drodro,0.0,,3.0,26,0.0,0.0003885944084025539
Drodro,2026-07-20,5.0,Drodro,0.0,1.0,3.0,27,0.0,0.0003885944084025539
Drodro,2026-07-22,6.0,Drodro,1.0,2.0,4.0,28,0.3333333333333333,-1.4251931756567302
Drodro,2026-07-23,6.0,Drodro,0.0,0.5,4.0,29,0.3333333333333333,-0.8730765821747752
Drodro,2026-07-25,6.0,Drodro,0.0,0.5,4.0,30,0.3333333333333333,-0.8730765821747752
Drodro,2026-07-26,10.0,Drodro,4.0,2.5,5.0,31,1.3333333333333333,1.8035082870597936
Drodro,2026-07-27,10.0,Drodro,0.0,2.5,5.0,32,1.3333333333333333,-1.4297595964480365
Drodro,2026-07-30,10.0,Drodro,0.0,2.5,6.0,33,1.3333333333333333,-1.4297595964480365
Drodro,2026-07-31,10.0,Drodro,0.0,5.0,6.0,34,0.0,0.0003885944084025539
Drodro,2026-08-01,11.0,Drodro,1.0,2.5,6.0,35,0.3333333333333333,-1.4251931756567302
Drodro,2026-08-02,11.0,Drodro,0.0,5.0,6.0,36,0.3333333333333333,-0.8730765821747752
Drodro,2026-08-03,11.0,Drodro,0.0,5.0,6.0,37,0.3333333333333333,-0.8730765821747752
Drodro,2026-08-04,11.0,Drodro,0.0,0.2,6.0,38,0.0,0.0003885944084025539
Fataki,2026-05-26,0.0,Fataki,0.0,,,0,0.0,0.0003885944084025539
Fataki,2026-05-27,0.0,Fataki,0.0,,,1,0.0,0.0003885944084025539
Fataki,2026-06-16,1.0,Fataki,1.0,,,2,0.3333333333333333,-1.4251931756567302
Fataki,2026-06-17,1.0,Fataki,0.0,,0.0,3,0.3333333333333333,-0.8730765821747752
Fataki,2026-06-18,1.0,Fataki,0.0,,0.0,4,0.3333333333333333,-0.8730765821747752
Fataki,2026-06-19,1.0,Fataki,0.0,,0.0,5,0.0,0.0003885944084025539
Fataki,2026-06-20,1.0,Fataki,0.0,,0.0,6,0.0,0.0003885944084025539
Fataki,2026-06-21,1.0,Fataki,0.0,,0.0,7,0.0,0.0003885944084025539
Fataki,2026-06-22,1.0,Fataki,0.0,,0.0,8,0.0,0.0003885944084025539
Fataki,2026-06-23,1.0,Fataki,0.0,0.0,0.0,9,0.0,0.0003885944084025539
Fataki,2026-06-24,1.0,Fataki,0.0,0.0,0.0,10,0.0,0.0003885944084025539
Fataki,2026-06-25,1.0,Fataki,0.0,0.0,0.0,11,0.0,0.0003885944084025539
Fataki,2026-06-29,1.0,Fataki,0.0,0.0,0.0,12,0.0,0.0003885944084025539
Fataki,2026-06-30,1.0,Fataki,0.0,0.0,0.0,13,0.0,0.0003885944084025539
Fataki,2026-07-01,1.0,Fataki,0.0,0.0,0.0,14,0.0,0.0003885944084025539
Fataki,2026-07-02,1.0,Fataki,0.0,0.0,0.0,15,0.0,0.0003885944084025539
Fataki,2026-07-03,1.0,Fataki,0.0,,0.0,16,0.0,0.0003885944084025539
Fataki,2026-07-04,1.0,Fataki,0.0,,0.0,17,0.0,0.0003885944084025539
Fataki,2026-07-05,2.0,Fataki,1.0,,0.0,18,0.3333333333333333,-1.4251931756567302
Fataki,2026-07-06,3.0,Fataki,1.0,,1.0,19,0.6666666666666666,-2.094588153870461
Fataki,2026-07-07,4.0,Fataki,1.0,,1.0,20,1.0,-2.4141408616472937
Fataki,2026-07-08,4.0,Fataki,0.0,,1.0,21,0.6666666666666666,-1.3769433595928646
Fataki,2026-07-09,4.0,Fataki,0.0,,1.0,22,0.3333333333333333,-0.8730765821747752
Fataki,2026-07-10,4.0,Fataki,0.0,,1.0,23,0.0,0.0003885944084025539
Fataki,2026-07-11,4.0,Fataki,0.0,,1.0,24,0.0,0.0003885944084025539
Fataki,2026-07-13,5.0,Fataki,1.0,3.0,4.0,25,0.3333333333333333,-1.4251931756567302
Fataki,2026-07-15,6.0,Fataki,1.0,1.5,5.0,26,0.6666666666666666,-2.094588153870461
Fataki,2026-07-17,9.0,Fataki,3.0,1.6666666666666667,6.0,27,1.6666666666666667,-0.5672165263403741
Fataki,2026-07-18,11.0,Fataki,2.0,2.333333333333333,7.0,28,2.0,-1.6146398312245296
Fataki,2026-07-19,11.0,Fataki,0.0,2.333333333333333,7.0,29,1.6666666666666667,-1.0995592185456076
Fataki,2026-07-20,11.0,Fataki,0.0,2.333333333333333,7.0,30,0.6666666666666666,-1.3769433595928646
Fataki,2026-07-22,17.0,Fataki,6.0,4.333333333333333,6.0,31,2.0,5.447876137664155
Fataki,2026-07-23,17.0,Fataki,0.0,4.0,6.0,32,2.0,-0.6101078696110918
Fataki,2026-07-25,17.0,Fataki,0.0,3.6666666666666665,6.0,33,2.0,-0.6101078696110918
Fataki,2026-07-26,17.0,Fataki,0.0,1.6,6.0,34,0.0,0.0003885944084025539
Fataki,2026-07-27,17.0,Fataki,0.0,0.8571428571428571,6.0,35,0.0,0.0003885944084025539
Fataki,2026-07-30,27.0,Fataki,10.0,2.2857142857142856,12.0,36,3.3333333333333335,11.285240232520522
Fataki,2026-07-31,35.0,Fataki,8.0,3.4285714285714284,17.0,37,6.0,13.742427231243536
Fataki,2026-08-01,35.0,Fataki,0.0,1.3846153846153846,17.0,38,6.0,12.757073828795665
Fataki,2026-08-02,35.0,Fataki,0.0,1.5,17.0,39,2.6666666666666665,0.7138636902663578
Fataki,2026-08-03,35.0,Fataki,0.0,1.6363636363636365,17.0,40,0.0,0.0003885944084025539
Fataki,2026-08-04,40.0,Fataki,5.0,2.875,20.0,41,1.6666666666666667,3.686769681237701
Gety,2026-05-28,1.0,Gety,0.0,,0.0,0,0.0,0.0003885944084025539
Gety,2026-05-29,1.0,Gety,0.0,,0.0,1,0.0,0.0003885944084025539
Gety,2026-05-30,1.0,Gety,0.0,,0.0,2,0.0,0.0003885944084025539
Gety,2026-06-01,1.0,Gety,0.0,,0.0,3,0.0,0.0003885944084025539
Gety,2026-06-02,1.0,Gety,0.0,,0.0,4,0.0,0.0003885944084025539
Gety,2026-06-03,1.0,Gety,0.0,,0.0,5,0.0,0.0003885944084025539
Gety,2026-06-04,1.0,Gety,0.0,,0.0,6,0.0,0.0003885944084025539
Gety,2026-06-05,1.0,Gety,0.0,,0.0,7,0.0,0.0003885944084025539
Gety,2026-06-06,1.0,Gety,0.0,,0.0,8,0.0,0.0003885944084025539
Gety,2026-06-07,1.0,Gety,0.0,,0.0,9,0.0,0.0003885944084025539
Gety,2026-06-08,1.0,Gety,0.0,,0.0,10,0.0,0.0003885944084025539
Gety,2026-06-09,1.0,Gety,0.0,,0.0,11,0.0,0.0003885944084025539
Gety,2026-06-10,1.0,Gety,0.0,,0.0,12,0.0,0.0003885944084025539
Gety,2026-06-11,1.0,Gety,0.0,,0.0,13,0.0,0.0003885944084025539
Gety,2026-06-13,1.0,Gety,0.0,,0.0,14,0.0,0.0003885944084025539
Gety,2026-06-14,1.0,Gety,0.0,,0.0,15,0.0,0.0003885944084025539
Gety,2026-06-15,1.0,Gety,0.0,,0.0,16,0.0,0.0003885944084025539
Gety,2026-06-16,1.0,Gety,0.0,,,17,0.0,0.0003885944084025539
Gety,2026-06-17,1.0,Gety,0.0,,0.0,18,0.0,0.0003885944084025539
